Scientific name,Family,Flightless,Extinct,predicted
Limnodromus semipalmatus,Scolopacidae,no,no,214.920514367383
Limnodromus semipalmatus,Scolopacidae,no,no,221.927002012083
Limnornis curvirostris,Furnariidae,no,no,20.6643095717563
Limnornis curvirostris,Furnariidae,no,no,23.7809438609736
Limnothlypis swainsonii,Parulidae,no,no,9.71440793603352
Limnothlypis swainsonii,Parulidae,no,no,15.0693987701952
Limosa fedoa,Scolopacidae,no,no,386.015348283797
Limosa fedoa,Scolopacidae,no,no,421.836848081289
Limosa haemastica,Scolopacidae,no,no,282.300706024424
Limosa haemastica,Scolopacidae,no,no,315.030049563269
Limosa lapponica,Scolopacidae,no,no,264.769856149139
Limosa lapponica,Scolopacidae,no,no,268.198228462074
Limosa limosa,Scolopacidae,no,no,296.738019132497
Limosa limosa,Scolopacidae,no,no,344.032081536528
Linaria cannabina,Fringillidae,no,no,14.5913944542717
Linaria cannabina,Fringillidae,no,no,17.5536972478396
Linaria flavirostris,Fringillidae,no,no,14.5913944542717
Linaria flavirostris,Fringillidae,no,no,17.5536972478396
Linurgus olivaceus,Fringillidae,no,no,17.3027914333352
Liocichla phoenicea,Leiotrichidae,no,no,48.3890131210807
Liocichla phoenicea,Leiotrichidae,no,no,50.3006454487822
Lipaugus conditus,Cotingidae,no,no,67.9474249822129
Lipaugus conditus,Cotingidae,no,no,109.415885269001
Lipaugus lanioides,Cotingidae,no,no,67.9474249822129
Lipaugus lanioides,Cotingidae,no,no,109.415885269001
Lipaugus vociferans,Cotingidae,no,no,67.9474249822129
Lipaugus vociferans,Cotingidae,no,no,109.415885269001
Locustella castanea,Locustellidae,no,no,17.9062691323341
Locustella castanea,Locustellidae,no,no,20.4312093796554
Locustella certhiola,Locustellidae,no,no,15.823294909789
Locustella certhiola,Locustellidae,no,no,19.4794772257971
Locustella fasciolata,Locustellidae,no,no,21.1169677904091
Locustella fasciolata,Locustellidae,no,no,38.2234428527623
Locustella fluviatilis,Locustellidae,no,no,17.2989681236513
Locustella fluviatilis,Locustellidae,no,no,22.4879010105781
Locustella lanceolata,Locustellidae,no,no,13.050912572645
Locustella lanceolata,Locustellidae,no,no,13.8120005474343
Locustella luscinioides,Locustellidae,no,no,17.1061744877482
Locustella luscinioides,Locustellidae,no,no,21.8274097179332
Locustella luteoventris,Locustellidae,no,no,14.7009746347928
Locustella luteoventris,Locustellidae,no,no,15.9460732839674
Locustella naevia,Locustellidae,no,no,13.6981818162392
Locustella naevia,Locustellidae,no,no,14.5913944542717
Locustella ochotensis,Locustellidae,no,no,14.7009746347928
Locustella ochotensis,Locustellidae,no,no,15.9460732839674
Locustella tacsanowskia,Locustellidae,no,no,13.6981818162392
Locustella tacsanowskia,Locustellidae,no,no,14.5913944542717
Locustella thoracica,Locustellidae,no,no,11.7920017857414
Locustella thoracica,Locustellidae,no,no,12.0871000485853
Lonchura atricapilla,Estrildidae,no,no,9.84981282154999
Lonchura cantans,Estrildidae,no,no,8.01013263992209
Lonchura castaneothorax,Estrildidae,no,no,9.84981282154999
Lonchura cucullata,Estrildidae,no,no,6.78439684291623
Lonchura fringilloides,Estrildidae,no,no,10.7897993792842
Lonchura fuscans,Estrildidae,no,no,9.84981282154999
Lonchura fuscata,Estrildidae,no,no,14.5913944542717
Lonchura grandis,Estrildidae,no,no,12.0871000485853
Lonchura griseicapilla,Estrildidae,no,no,10.3446993602105
Lonchura hunsteini,Estrildidae,no,no,9.84981282154999
Lonchura kelaarti,Estrildidae,no,no,12.0871000485853
Lonchura leucogastroides,Estrildidae,no,no,9.84981282154999
Lonchura maja,Estrildidae,no,no,9.84981282154999
Lonchura malacca,Estrildidae,no,no,10.935574222006201
Lonchura molucca,Estrildidae,no,no,9.84981282154999
Lonchura oryzivora,Estrildidae,no,no,23.7809438609736
Lonchura punctulata,Estrildidae,no,no,9.84981282154999
Lonchura striata,Estrildidae,no,no,10.935574222006201
Lonchura tristissima,Estrildidae,no,no,7.87146311907834
Lophodytes cucullatus,Anatidae,no,no,569.26982985309
Lophodytes cucullatus,Anatidae,no,no,569.402146456175
Lopholaimus antarcticus,Columbidae,no,no,425.68811552855
Lopholaimus antarcticus,Columbidae,no,no,425.68811552855
Lophophorus sclateri,Phasianidae,no,no,1322.13293007725
Lophophorus sclateri,Phasianidae,no,no,1358.14225969687
Lophopsittacus mauritianus,Psittacidae,no,yes,721.026942344956
Lophopsittacus mauritianus,Psittacidae,no,yes,849.258995828154
Lophorina magnifica,Paradisaeidae,no,no,130.560609069615
Lophorina superba,Paradisaeidae,no,no,67.9474249822129
Lophornis chalybeus,Trochilidae,no,no,2.87563083971146
Lophornis chalybeus,Trochilidae,no,no,3.22341824164255
Lophornis magnificus,Trochilidae,no,no,2.00364053463583
Lophornis magnificus,Trochilidae,no,no,2.61393335053598
Lophornis ornatus,Trochilidae,no,no,2.00364053463583
Lophornis ornatus,Trochilidae,no,no,2.61393335053598
Lophornis pavoninus,Trochilidae,no,no,4.57533877056423
Lophornis pavoninus,Trochilidae,no,no,5.25956825680634
Lophostrix cristata,Strigidae,no,no,558.373013005116
Lophostrix cristata,Strigidae,no,no,563.214367054572
Lophotriccus galeatus,Tyrannidae,no,no,6.99934591299572
Lophotriccus galeatus,Tyrannidae,no,no,7.87146311907834
Lophotriccus pileatus,Tyrannidae,no,no,6.99934591299572
Lophotriccus pileatus,Tyrannidae,no,no,7.87146311907834
Lophotriccus vitiosus,Tyrannidae,no,no,6.99934591299572
Lophotriccus vitiosus,Tyrannidae,no,no,7.87146311907834
Lophura diardi,Phasianidae,no,no,1304.25365789989
Lophura diardi,Phasianidae,no,no,1338.06466489056
Lophura leucomelanos,Phasianidae,no,no,1157.90840074657
Lophura leucomelanos,Phasianidae,no,no,1181.94311554218
Loriculus beryllinus,Psittacidae,no,no,31.3473930553225
Loriculus beryllinus,Psittacidae,no,no,32.995754354051
Loriculus galgulus,Psittacidae,no,no,22.9221501356806
Loriculus galgulus,Psittacidae,no,no,25.1031305086683
Loriculus vernalis,Psittacidae,no,no,31.3473930553225
Loriculus vernalis,Psittacidae,no,no,32.995754354051
Lorius garrulus,Psittacidae,no,no,207.777513479338
Lorius garrulus,Psittacidae,no,no,214.13586019869
Lorius lory,Psittacidae,no,no,112.806718900595
Lorius lory,Psittacidae,no,no,128.082734358306
Loxia curvirostra,Fringillidae,no,no,26.9697574859768
Loxia curvirostra,Fringillidae,no,no,30.2467465626604
Loxia leucoptera,Fringillidae,no,no,11.5538858296174
Loxia pytyopsittacus,Fringillidae,no,no,17.6910443856196
Loxia scotica,Fringillidae,no,no,15.6123409990651
Loxioides bailleui,Fringillidae,no,no,33.5493577390652
Loxioides bailleui,Fringillidae,no,no,36.365387567455
Loxops caeruleirostris,Fringillidae,no,no,12.738620908517
Loxops caeruleirostris,Fringillidae,no,no,14.1040590172722
Loxops coccineus,Fringillidae,no,no,10.6090771363262
Loxops coccineus,Fringillidae,no,no,12.107305567524
Loxops ochraceus,Fringillidae,no,yes,7.87146311907834
Loxops ochraceus,Fringillidae,no,yes,10.6090771363262
Loxops wolstenholmei,Fringillidae,no,yes,7.87146311907834
Loxops wolstenholmei,Fringillidae,no,yes,10.6090771363262
Lullula arborea,Alaudidae,no,no,21.8274097179332
Lullula arborea,Alaudidae,no,no,24.2267056355771
Luscinia calliope,Muscicapidae,no,no,30.6242204933556
Luscinia calliope,Muscicapidae,no,no,44.6739175495717
Luscinia cyane,Muscicapidae,no,no,25.6023737232497
Luscinia cyane,Muscicapidae,no,no,33.1189593399424
Luscinia megarhynchos,Muscicapidae,no,no,20.6337670049604
Luscinia megarhynchos,Muscicapidae,no,no,25.2896281398776
Luscinia svecica,Muscicapidae,no,no,18.3384018603503
Luscinia svecica,Muscicapidae,no,no,22.8352688417784
Lybius bidentatus,Lybiidae,no,no,78.1724141805789
Lybius bidentatus,Lybiidae,no,no,91.8598816252827
Lybius chaplini,Lybiidae,no,no,67.7522381067392
Lybius chaplini,Lybiidae,no,no,81.5050445722138
Lybius dubius,Lybiidae,no,no,97.5201968396771
Lybius dubius,Lybiidae,no,no,110.514039409733
Lybius guifsobalito,Lybiidae,no,no,40.9716252480828
Lybius guifsobalito,Lybiidae,no,no,53.5260761482644
Lybius melanopterus,Lybiidae,no,no,50.5838565961646
Lybius melanopterus,Lybiidae,no,no,63.838788742314
Lybius minor,Lybiidae,no,no,52.0726521871246
Lybius minor,Lybiidae,no,no,65.4058404958717
Lybius rolleti,Lybiidae,no,no,88.5575224179298
Lybius rolleti,Lybiidae,no,no,101.956361253482
Lybius rubrifacies,Lybiidae,no,no,46.293478668628
Lybius rubrifacies,Lybiidae,no,no,59.2795257838119
Lybius torquatus,Lybiidae,no,no,54.3619616199268
Lybius torquatus,Lybiidae,no,no,67.8012636691455
Lybius undatus,Lybiidae,no,no,33.2461610058057
Lybius undatus,Lybiidae,no,no,44.9473578557504
Lybius vieilloti,Lybiidae,no,no,33.8014663190001
Lybius vieilloti,Lybiidae,no,no,45.5741394245697
Lycocorax pyrrhopterus,Paradisaeidae,no,no,230.246224237115
Lymnocryptes minimus,Scolopacidae,no,no,56.3736598799658
Lymnocryptes minimus,Scolopacidae,no,no,60.7866392684494
Macgregoria pulchra,Meliphagidae,no,no,172.660129839582
Macgregoria pulchra,Meliphagidae,no,no,193.410918729006
Machaerirhynchus nigripectus,Machaerirhynchidae,no,no,17.3703403175376
Machaeropterus regulus,Pipridae,no,no,6.14348986476819
Machaeropterus regulus,Pipridae,no,no,9.80551565568562
Macheiramphus alcinus,Accipitridae,no,no,463.14383473115
Macheiramphus alcinus,Accipitridae,no,no,465.05479910918
Machlolophus nuchalis,Paridae,no,no,12.0871000485853
Machlolophus nuchalis,Paridae,no,no,15.3464693539177
Machlolophus spilonotus,Paridae,no,no,17.3703403175376
Machlolophus spilonotus,Paridae,no,no,19.8174782464569
Mackenziaena leachii,Thamnophilidae,no,no,67.9474249822129
Mackenziaena leachii,Thamnophilidae,no,no,75.830221146249
Mackenziaena severa,Thamnophilidae,no,no,40.1976852442988
Mackenziaena severa,Thamnophilidae,no,no,44.9570165517338
Macroagelaius imthurni,Icteridae,no,no,67.5862313161284
Macroagelaius imthurni,Icteridae,no,no,67.9474249822129
Macrocephalon maleo,Megapodiidae,no,no,1451.43659282544
Macrocephalon maleo,Megapodiidae,no,no,1869.7998515574
Macrodipteryx longipennis,Caprimulgidae,no,no,70.9521137255262
Macrodipteryx vexillarius,Caprimulgidae,no,no,133.145275454894
Macronectes giganteus,Procellariidae,no,no,4835.30557339556
Macronectes giganteus,Procellariidae,no,no,5284.14636842617
Macronectes halli,Procellariidae,no,no,3909.71927215784
Macronectes halli,Procellariidae,no,no,4437.40197451591
Macronus ptilosus,Timaliidae,no,no,20.1114769943753
Macronus ptilosus,Timaliidae,no,no,20.4312093796554
Macronyx ameliae,Motacillidae,no,no,32.0204830940739
Macronyx ameliae,Motacillidae,no,no,45.3162539266227
Macronyx aurantiigula,Motacillidae,no,no,37.9991577125374
Macronyx aurantiigula,Motacillidae,no,no,58.0862181170038
Macronyx capensis,Motacillidae,no,no,42.0498103229182
Macronyx capensis,Motacillidae,no,no,67.2773570230208
Macronyx croceus,Motacillidae,no,no,43.0829774929366
Macronyx croceus,Motacillidae,no,no,69.6878057915199
Macronyx flavicollis,Motacillidae,no,no,35.0493937930251
Macronyx flavicollis,Motacillidae,no,no,51.6629777081477
Macronyx fuellebornii,Motacillidae,no,no,50.1735358970201
Macronyx fuellebornii,Motacillidae,no,no,86.9194975646644
Macronyx grimwoodi,Motacillidae,no,no,42.3932996066004
Macronyx grimwoodi,Motacillidae,no,no,68.0758154997722
Macropygia amboinensis,Columbidae,no,no,196.501161555041
Macropygia amboinensis,Columbidae,no,no,196.501161555041
Macropygia arevarevauupa,Columbidae,no,yes,343.043726901257
Macropygia arevarevauupa,Columbidae,no,yes,343.043726901257
Macropygia heana,Columbidae,no,yes,220.673318315962
Macropygia heana,Columbidae,no,yes,220.673318315962
Macropygia nigrirostris,Columbidae,no,no,110.858705275397
Macropygia nigrirostris,Columbidae,no,no,110.858705275397
Macropygia phasianella,Columbidae,no,no,243.622197159125
Macropygia phasianella,Columbidae,no,no,243.622197159125
Macropygia ruficeps,Columbidae,no,no,195.212272978915
Macropygia ruficeps,Columbidae,no,no,195.212272978915
Macropygia unchall,Columbidae,no,no,379.247077898187
Macropygia unchall,Columbidae,no,no,379.247077898187
Macrosphenus concolor,Macrosphenidae,no,no,12.0691844029278
Macrosphenus concolor,Macrosphenidae,no,no,17.6910443856196
Macrosphenus flavicans,Macrosphenidae,no,no,13.0108097820867
Macrosphenus flavicans,Macrosphenidae,no,no,18.6817967822771
Macrosphenus kempi,Macrosphenidae,no,no,13.9997751280676
Macrosphenus kempi,Macrosphenidae,no,no,19.7013746087654
Macrosphenus kretschmeri,Macrosphenidae,no,no,14.616348482919
Macrosphenus kretschmeri,Macrosphenidae,no,no,20.3269997487334
Magumma parva,Fringillidae,no,no,7.87146311907834
Magumma parva,Fringillidae,no,no,10.6090771363262
Malacocincla abbotti,Pellorneidae,no,no,27.4261920095475
Malaconotus gladiator,Malaconotidae,no,no,52.208413721496
Malaconotus gladiator,Malaconotidae,no,no,62.591871928176
Malaconotus lagdeni,Malaconotidae,no,no,49.0565714164195
Malaconotus lagdeni,Malaconotidae,no,no,56.9878001814631
Malacopteron affine,Pellorneidae,no,no,27.4261920095475
Malacopteron albogulare,Pellorneidae,no,no,20.4312093796554
Malacopteron cinereum,Pellorneidae,no,no,27.4261920095475
Malacopteron magnirostre,Pellorneidae,no,no,23.7809438609736
Malacopteron magnum,Pellorneidae,no,no,31.3733378597608
Malacoptila fusca,Bucconidae,no,no,43.8182754706936
Malacoptila fusca,Bucconidae,no,no,49.5413527149028
Malacorhynchus membranaceus,Anatidae,no,no,548.499230912102
Malacorhynchus membranaceus,Anatidae,no,no,548.560380668465
Malcorus pectoralis,Cisticolidae,no,no,10.8163387088788
Malcorus pectoralis,Cisticolidae,no,no,19.086163139004
Malimbus ballmanni,Ploceidae,no,no,20.9630600758898
Malimbus ballmanni,Ploceidae,no,no,27.8647605946991
Malimbus cassini,Ploceidae,no,no,23.1588973306187
Malimbus cassini,Ploceidae,no,no,31.3092131074485
Malimbus coronatus,Ploceidae,no,no,21.8274097179332
Malimbus coronatus,Ploceidae,no,no,29.2136261980289
Malimbus erythrogaster,Ploceidae,no,no,26.6721606007543
Malimbus erythrogaster,Ploceidae,no,no,36.9350558094962
Malimbus ibadanensis,Ploceidae,no,no,27.4066076423704
Malimbus ibadanensis,Ploceidae,no,no,38.1277385915059
Malimbus malimbicus,Ploceidae,no,no,22.710398212322
Malimbus malimbicus,Ploceidae,no,no,30.600985275621
Malimbus nitens,Ploceidae,no,no,24.5324864670989
Malimbus nitens,Ploceidae,no,no,33.4926284084577
Malimbus racheliae,Ploceidae,no,no,19.4951481147496
Malimbus racheliae,Ploceidae,no,no,25.5957699526713
Malimbus rubricollis,Ploceidae,no,no,31.5038653276934
Malimbus rubricollis,Ploceidae,no,no,44.8781056000757
Malimbus scutatus,Ploceidae,no,no,24.5324864670989
Malimbus scutatus,Ploceidae,no,no,33.4926284084577
Malurus alboscapulatus,Maluridae,no,no,9.84981282154999
Malurus amabilis,Maluridae,no,no,12.3304630573539
Malurus amabilis,Maluridae,no,no,22.2665710361064
Malurus coronatus,Maluridae,no,no,17.9404860454274
Malurus coronatus,Maluridae,no,no,28.9074499729012
Malurus cyaneus,Maluridae,no,no,13.2298428215434
Malurus cyaneus,Maluridae,no,no,23.384900756234
Malurus elegans,Maluridae,no,no,16.8333695900289
Malurus elegans,Maluridae,no,no,27.6537875264099
Malurus lamberti,Maluridae,no,no,11.1420033721737
Malurus lamberti,Maluridae,no,no,20.7498791844156
Malurus leucopterus,Maluridae,no,no,8.72071851662713
Malurus leucopterus,Maluridae,no,no,10.7537911529283
Malurus melanocephalus,Maluridae,no,no,8.86047698448135
Malurus melanocephalus,Maluridae,no,no,17.6910443856196
Malurus pulcherrimus,Maluridae,no,no,13.7901677519576
Malurus pulcherrimus,Maluridae,no,no,24.0699354917195
Malurus splendens,Maluridae,no,no,14.3662937141403
Malurus splendens,Maluridae,no,no,24.7655225162192
Manacus manacus,Pipridae,no,no,9.84981282154999
Manacus manacus,Pipridae,no,no,13.9484505183358
Mandingoa nitidula,Estrildidae,no,no,10.6403220910426
Manorina flavigula,Meliphagidae,no,no,32.3060326672021
Manorina flavigula,Meliphagidae,no,no,40.2277489896722
Manorina melanocephala,Meliphagidae,no,no,43.7195716071259
Manorina melanocephala,Meliphagidae,no,no,61.325722073066
Manorina melanophrys,Meliphagidae,no,no,24.5324864670989
Manorina melanophrys,Meliphagidae,no,no,27.4109462106625
Manucerthia mana,Fringillidae,no,no,9.84981282154999
Manucerthia mana,Fringillidae,no,no,12.738620908517
Mareca americana,Anatidae,no,no,843.694150978271
Mareca americana,Anatidae,no,no,844.783596224691
Mareca falcata,Anatidae,no,no,749.151689047313
Mareca falcata,Anatidae,no,no,749.500970070419
Mareca penelope,Anatidae,no,no,815.401195437586
Mareca penelope,Anatidae,no,no,815.565423099344
Mareca sibilatrix,Anatidae,no,no,863.081597487062
Mareca sibilatrix,Anatidae,no,no,864.926040858405
Mareca strepera,Anatidae,no,no,894.18108600582
Mareca strepera,Anatidae,no,no,894.485672577058
Marmaronetta angustirostris,Anatidae,no,no,609.419179359887
Marmaronetta angustirostris,Anatidae,no,no,609.487140964319
Mascarenotus grucheti,Strigidae,no,yes,456.748439177723
Mascarenotus grucheti,Strigidae,no,yes,505.37691722336
Mascarenotus murivorus,Strigidae,no,yes,309.53760964301
Mascarenotus murivorus,Strigidae,no,yes,319.10299473912
Mascarenotus sauzieri,Strigidae,no,yes,540.101121368908
Mascarenotus sauzieri,Strigidae,no,yes,544.711049188048
Mascarinus mascarin,Psittacidae,no,yes,167.57334647202
Mascarinus mascarin,Psittacidae,no,yes,201.503106339247
Maschalethraupis surinama,Thraupidae,no,no,23.7809438609736
Maschalethraupis surinama,Thraupidae,no,no,25.3736660019328
Mayrornis lessoni,Monarchidae,no,no,14.5913944542717
Mayrornis versicolor,Monarchidae,no,no,12.0871000485853
Mearnsia novaeguineae,Apodidae,no,no,8.6138430498734
Mearnsia novaeguineae,Apodidae,no,no,16.0461578125125
Mecocerculus leucophrys,Tyrannidae,no,no,10.5087475671664
Mecocerculus leucophrys,Tyrannidae,no,no,12.0871000485853
Megaceryle alcyon,Alcedinidae,no,no,110.421077828543
Megaceryle alcyon,Alcedinidae,no,no,120.209292858827
Megaceryle lugubris,Alcedinidae,no,no,215.024611497017
Megaceryle lugubris,Alcedinidae,no,no,292.543444899388
Megaceryle torquata,Alcedinidae,no,no,177.946975048373
Megaceryle torquata,Alcedinidae,no,no,218.397352648505
Megacrex inepta,Rallidae,yes,no,1390.63086545346
Megacrex inepta,Rallidae,yes,no,1390.63086545346
Megadyptes antipodes,Spheniscidae,yes,no,7433.07686512619
Megadyptes antipodes,Spheniscidae,yes,no,7433.07686512619
Megadyptes waitaha,Spheniscidae,yes,yes,4793.16607139715
Megalurus palustris,Locustellidae,no,no,46.5919199702095
Megalurus palustris,Locustellidae,no,no,67.9474249822129
Megapodius alimentum,Megapodiidae,no,yes,917.652252562782
Megapodius alimentum,Megapodiidae,no,yes,1055.99069861897
Megapodius eremita,Megapodiidae,no,no,363.657951741269
Megapodius eremita,Megapodiidae,no,no,538.393714426257
Megapodius freycinet,Megapodiidae,no,no,580.044308556257
Megapodius freycinet,Megapodiidae,no,no,721.608499442762
Megapodius laperouse,Megapodiidae,no,no,282.161849442848
Megapodius laperouse,Megapodiidae,no,no,391.166000401298
Megapodius molistructor,Megapodiidae,no,yes,1223.88625363087
Megapodius molistructor,Megapodiidae,no,yes,1330.89697703713
Megapodius nicobariensis,Megapodiidae,no,no,591.283553802275
Megapodius nicobariensis,Megapodiidae,no,no,1019.81475399816
Megapodius pritchardii,Megapodiidae,no,no,356.70817596965
Megapodius pritchardii,Megapodiidae,no,no,535.816755977966
Megapodius reinwardt,Megapodiidae,no,no,839.123765409523
Megapodius reinwardt,Megapodiidae,no,no,1012.96805796255
Megascops kennicottii,Strigidae,no,no,164.419155915182
Megascops kennicottii,Strigidae,no,no,166.385590398072
Megastictus margaritatus,Thamnophilidae,no,no,14.5913944542717
Megastictus margaritatus,Thamnophilidae,no,no,16.3863812212621
Megazosterops palauensis,Zosteropidae,no,no,17.3703403175376
